krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
79,2.0689,166,1.3012,180,0.3703,171,0.2072
169,2.6716,178,1.4348,180,0.2126,174,0.2441
137,1.9832,169,1.6433,180,0.77,174,0.2462
164,2.6205,179,0.3707,180,0.497,165,0.2421
171,2.1365,179,1.35,180,0.4468,178,0.4362
5,5.4758,180,1.6118,180,0.428,175,0.5693
146,1.6185,177,1.9905,171,0.3132,180,0.297
161,3.159,168,2.3547,174,0.4015,159,0.5254
73,1.9568,180,0.3426,178,0.5782,168,0.8405
132,3.8245,172,0.4349,180,0.3936,161,0.5152
8,0.9782,177,1.3135,163,0.3077,176,0.5685
171,1.9173,176,2.1083,177,0.7763,179,0.3259
166,3.4495,178,2.0847,118,0.3774,159,0.3849
128,2.7084,175,3.3691,162,0.281,176,0.4154
162,3.0566,175,1.1549,180,1.4803,179,0.2934
11,4.7402,174,1.5494,178,1.6043,165,0.4125
155,2.8468,176,2.0464,179,1.7905,179,0.5423
65,7.8679,176,3.0993,180,1.4054,154,0.7521
180,3.0465,163,1.9535,164,1.492,167,0.6647
165,2.7733,180,0.4789,179,1.1793,140,0.503
0,0,176,0.5835,180,1.6891,142,0.6474
179,2.2826,164,0.4743,177,1.9217,128,0.5803
178,3.4591,173,2.6716,180,2.2114,180,0.3821
177,4.9107,179,1.6552,180,2.4687,171,0.3662
169,4.77,174,0.5444,174,2.1481,129,0.2998
9,2.1756,180,0.417,60,4.3955,179,0.2048
177,2.9492,,,,,180,0.7981
177,4.1954,,,,,179,0.2763
179,1.3915,,,,,167,0.5183
23,2.6479,,,,,131,0.7274
127,1.6417,,,,,173,0.4246
179,1.8712,,,,,,
177,1.7699,,,,,,
8,3.4557,,,,,,
108,4.4503,,,,,,
1,3.9976,,,,,,
165,2.3731,,,,,,
119,4.7732,,,,,,
174,2.354,,,,,,
51,2.0413,,,,,,
7,1.4104,,,,,,
133,6.7932,,,,,,
138,2.4439,,,,,,
172,2.761,,,,,,
168,6.8094,,,,,,
177,2.2276,,,,,,
5,2.9881,,,,,,
173,5.7031,,,,,,
180,5.8099,,,,,,
179,2.1994,,,,,,
5,2.299,,,,,,
110,1.7785,,,,,,
93,1.7884,,,,,,
147,2.5551,,,,,,
171,2.3207,,,,,,
177,3.4214,,,,,,
179,4.4223,,,,,,
179,2.031,,,,,,
159,2.703,,,,,,
180,5.8398,,,,,,
2,1.3998,,,,,,
143,3.4955,,,,,,
3,0.9568,,,,,,
159,1.7116,,,,,,
162,2.847,,,,,,
30,13.2545,,,,,,
154,5.3886,,,,,,
44,5.8698,,,,,,
180,2.2571,,,,,,
4,1.3133,,,,,,
178,1.4269,,,,,,
70,1.7341,,,,,,
66,5.6752,,,,,,
158,5.5136,,,,,,
90,2.1542,,,,,,
60,2.4645,,,,,,
150,3.4198,,,,,,
