krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
179,2.2848,180,0.4966,180,0.2123,180,0.8065
1,0.8566,171,1.1809,179,0.1898,149,0.6901
179,3.158,171,0.3618,179,0.9905,161,0.8098
4,3.7272,178,0.5285,180,0.8438,179,0.6653
31,3.2704,177,0.3821,177,1.2776,174,0.8219
52,5.102,149,0.7641,177,0.6289,174,0.5769
141,2.4057,179,1.4347,179,0.6463,176,1.3058
129,2.3553,174,0.5228,163,0.8648,164,1.0116
71,2.7557,179,0.7487,179,0.67,176,0.5412
174,3.5675,174,1.3765,178,0.6712,158,0.9528
3,1.0164,177,1.1886,179,0.565,151,0.5731
175,1.827,178,1.3683,180,0.6939,161,0.6095
18,3.9598,161,3.1223,178,0.7292,165,0.8228
177,5.4355,177,0.3583,180,0.6001,172,1.3224
139,7.296,180,1.2115,176,0.6784,134,0.5825
177,2.8381,180,1.4387,180,1.1402,180,0.6695
131,6.0846,174,0.9893,114,0.6005,177,1.1408
74,7.4102,172,2.5088,176,2.0888,179,0.7964
178,4.058,169,0.8241,179,2.5259,179,0.5971
159,2.4458,179,1.3011,178,2.7672,176,0.5058
55,1.9735,180,1.1345,179,1.5059,177,0.4739
173,1.8545,180,1.2655,129,1.927,180,0.5472
180,2.3975,158,0.4535,180,0.9175,169,0.9607
179,1.5413,179,0.7615,179,1.4048,180,0.454
41,2.5647,175,1.5783,180,1.0421,161,1.4758
149,2.2701,170,0.9429,179,1.4412,177,0.5188
71,2.2222,174,1.0323,180,0.9164,177,0.4375
0,0,169,0.62,172,0.6737,120,0.7996
180,4.436,174,0.9191,180,0.9891,105,0.9598
175,2.2092,178,0.2283,179,0.8298,161,0.6705
178,3.8122,176,1.8873,164,0.9578,178,0.5767
178,1.7268,174,0.6656,180,0.9881,153,0.5072
50,3.6503,179,0.9451,172,0.7954,180,0.3272
173,2.1603,158,1.8143,178,0.9644,148,0.9584
44,2.3731,178,1.7203,180,0.9814,163,0.312
178,1.6072,149,1.7053,180,0.65,171,0.9567
180,1.9608,180,1.3579,179,1.0333,176,0.3952
148,4.166,136,0.7517,179,0.7742,179,0.2745
180,4.1356,174,1.1301,177,0.5172,175,0.4332
45,2.6186,172,0.7513,178,0.5656,177,0.2943
44,4.4888,180,1.021,180,0.6065,175,0.2133
173,1.5365,180,1.0706,180,0.5215,178,0.2567
7,0.5318,171,1.7639,180,0.5225,180,0.2679
169,2.8326,175,2.3818,145,0.4067,180,0.3558
180,6.0106,138,0.3369,180,0.4788,157,0.3105
5,1.4673,160,2.8358,169,0.429,170,0.3035
101,3.5244,165,2.1263,174,0.7501,161,0.5361
0,0,180,1.2001,168,0.3558,178,0.2572
179,4.8804,179,0.3668,88,0.528,177,0.2579
169,4.6004,180,1.3044,180,1.418,130,0.5708
156,4.0234,173,1.7988,180,2.0835,179,0.2182
180,5.484,174,1.7814,173,1.4152,167,0.3143
177,5.3439,168,0.3985,174,1.7339,174,0.4913
144,1.5259,176,0.4882,175,1.2852,172,0.2623
73,1.5527,175,0.9094,177,0.2727,180,2.1188
144,1.8212,176,1.2171,178,0.9719,166,0.2947
161,2.6406,148,1.268,177,0.3363,180,0.2787
108,3.7769,160,1.1291,179,0.6534,179,0.3123
15,10.0735,163,1.1063,176,0.6993,177,0.2321
178,3.2843,177,1.1269,171,0.3187,172,0.2812
134,3.758,176,0.5545,176,0.2885,175,0.206
180,1.5941,172,1.9863,177,0.4885,180,0.3999
157,1.6337,167,0.3558,174,0.4671,178,0.2985
51,1.8254,180,1.6362,178,0.2929,179,0.5369
168,2.0209,177,0.5178,173,0.4079,179,0.3456
157,3.0781,148,2.2687,176,0.2226,178,0.2812
173,6.2785,166,0.3103,179,0.4461,165,0.4599
180,2.683,180,0.8421,155,0.6528,128,0.2475
142,2.2131,176,1.7255,178,1.0387,177,0.3158
0,0,179,1.2224,180,0.9859,180,0.3726
180,4.9001,174,0.9624,179,1.4496,179,0.3132
114,2.613,172,1.1663,178,0.8482,178,0.4241
74,2.3652,157,0.3457,146,0.8886,180,0.3565
167,1.7186,171,1.054,180,1.2403,173,0.2824
40,1.2734,177,0.7157,143,0.9088,180,0.4414
101,2.678,137,0.4684,164,0.7473,173,0.3889
179,2.5026,180,2.2034,177,1.1533,180,0.7026
46,3.6653,180,1.7324,178,1.0105,178,0.4928
133,3.1926,180,1.6077,180,0.74,180,0.4668
180,1.9408,174,0.5046,179,2.0746,179,0.4191
0,0,175,0.6017,180,1.1919,178,0.4669
176,1.7835,172,1.6016,172,1.1506,163,0.5356
179,2.4083,164,0.3367,179,0.9456,177,0.346
177,2.2265,179,0.3708,173,1.3817,177,0.31
0,0,179,1.7404,167,0.918,166,0.6572
180,3.7932,180,1.3448,178,1.3588,179,0.322
81,2.1991,179,0.394,170,1.2057,166,0.2578
156,4.2944,169,1.4187,,,173,0.412
5,1.4721,161,0.9904,,,179,0.8678
177,2.7993,179,1.0445,,,179,0.2379
177,6.6848,,,,,180,0.3872
0,0,,,,,171,0.2109
164,2.6913,,,,,,
170,1.8251,,,,,,
56,4.4085,,,,,,
180,1.7332,,,,,,
155,1.8102,,,,,,
3,1.7869,,,,,,
179,4.2472,,,,,,
114,1.6261,,,,,,
167,2.8915,,,,,,
170,4.7251,,,,,,
0,0,,,,,,
172,3.6103,,,,,,
149,1.6636,,,,,,
31,2.2765,,,,,,
139,1.5687,,,,,,
65,2.0556,,,,,,
149,4.0547,,,,,,
175,3.7501,,,,,,
162,2.5105,,,,,,
145,3.994,,,,,,
172,2.9958,,,,,,
168,1.726,,,,,,
9,3.926,,,,,,
175,3.0029,,,,,,
176,3.6028,,,,,,
164,1.954,,,,,,
177,2.2329,,,,,,
70,4.4609,,,,,,
141,1.7235,,,,,,
135,5.8455,,,,,,
162,3.1025,,,,,,
170,2.3563,,,,,,
179,1.8037,,,,,,
155,2.3189,,,,,,
6,1.5632,,,,,,
162,2.7277,,,,,,
7,1.8683,,,,,,
171,5.2497,,,,,,
159,2.8612,,,,,,
179,2.4457,,,,,,
164,4.8683,,,,,,
150,1.4297,,,,,,
159,2.2099,,,,,,
6,1.2412,,,,,,
174,3.8281,,,,,,
127,2.0928,,,,,,
35,1.8337,,,,,,
41,11.7572,,,,,,
5,1.3077,,,,,,
166,2.8485,,,,,,
39,1.4262,,,,,,
162,2.0502,,,,,,
