krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
71,2.6802,178,3.0196,179,1.9559,164,0.4701
154,1.7444,178,1.3455,78,2.2115,171,0.7052
180,2.676,179,0.9518,180,3.3305,167,1.0007
131,1.7313,177,1.9087,175,1.3925,178,0.4237
49,3.6358,177,1.5121,174,1.4276,156,0.7868
180,2.6582,176,1.3308,178,1.9719,178,0.4067
154,5.2575,178,2.2149,180,0.3107,168,0.4513
17,2.2045,177,2.6052,179,0.3509,172,0.9637
162,1.9038,180,2.0641,177,0.395,180,0.2911
60,1.8876,176,1.5029,179,0.4427,158,0.4497
154,1.8902,178,2.4147,176,0.3789,180,0.3564
1,1.0057,180,1.3201,180,0.7364,179,0.2566
120,9.0742,172,1.1258,180,0.4042,174,0.5245
177,6.1192,173,0.396,178,0.3656,175,0.217
0,0,180,1.4366,97,0.3085,178,0.3146
124,3.8922,179,1.2216,168,0.145,174,0.2397
151,5.4962,179,3.6202,180,0.4366,179,0.2622
0,0,173,0.4576,180,0.3752,169,0.2969
174,1.3307,179,0.5044,180,0.27,179,0.3169
0,0,180,1.427,173,0.7721,177,0.2454
169,4.2214,180,3.0771,179,1.0918,180,0.2368
4,0.8197,180,1.7858,154,0.9314,176,0.278
73,3.9718,180,2.2469,174,0.8366,180,0.1987
179,1.8574,178,1.4314,177,0.7228,172,0.3335
3,0.4874,177,1.3171,180,1.2184,179,0.2754
177,3.1925,176,1.5744,180,0.9381,178,0.308
9,1.0363,180,1.6423,179,1.2009,178,0.2586
179,3.5311,176,1.2832,180,0.8755,179,0.3042
157,2.7805,179,2.5311,177,0.8846,180,0.2986
154,2.0105,180,1.4455,177,0.7222,178,0.191
172,3.8537,179,1.9761,180,0.9273,154,0.7095
175,1.9559,177,1.3642,180,0.9939,178,0.2248
80,2.4887,180,1.885,180,1.1868,179,0.3432
156,1.6589,177,0.937,179,0.8907,170,0.2363
178,5.0665,180,2.0215,180,1.6158,180,0.2464
174,3.8348,171,1.4156,180,1.4051,177,0.1948
118,1.638,177,1.1084,180,1.0338,180,0.2386
111,1.7424,179,2.4092,180,0.9855,180,0.269
99,1.7283,176,2.1522,180,0.8581,180,0.3933
167,2.3649,180,1.9407,175,1.871,147,0.4915
143,1.8321,179,1.4896,177,1.5217,171,0.5141
43,2.2031,179,0.6986,162,1.0074,114,0.4704
177,1.44,179,1.8209,180,1.6413,180,0.4748
180,2.6358,177,0.8847,138,1.6114,178,0.2919
121,1.4641,177,1.7041,174,2.0997,167,0.4227
52,2.3627,178,1.4258,148,1.1948,180,0.4653
180,3.8071,174,1.3615,164,0.7739,180,0.2171
178,1.6006,180,0.3131,166,0.4804,180,0.4187
79,4.5531,180,1.7861,176,0.5608,171,0.5146
177,4.9252,180,1.2226,180,0.8999,177,0.2078
168,2.9344,177,2.0366,172,0.4724,179,0.2409
47,3.3611,177,0.7093,180,0.9976,180,0.3658
28,6.2298,179,1.772,177,1.178,179,0.3162
180,2.3422,179,2.0661,178,1.0547,168,0.2989
171,4.67,179,1.4001,180,0.4033,179,0.3241
0,0,180,2.1738,158,0.8194,180,0.3654
162,1.4788,178,0.5627,115,0.5887,176,0.3671
0,0,179,2.5516,180,0.6018,177,0.6681
178,2.1045,179,2.0992,179,1.0387,123,0.5327
53,4.3254,177,1.6919,177,0.6324,143,0.3941
177,1.8355,179,1.0301,180,0.5709,176,0.3817
180,4.3742,179,1.5428,178,0.5094,172,0.3214
0,0,180,1.475,159,0.4899,122,0.6953
150,2.7759,179,1.3394,180,0.6653,170,0.3222
174,3.3949,176,1.5041,128,0.4565,178,0.3641
97,2.0527,179,0.3867,179,0.3777,176,0.5097
48,1.8692,179,2.3756,177,0.4822,145,0.3502
159,2.1368,172,2.3309,175,0.45,173,0.3604
4,3.3948,178,2.5336,162,0.3457,149,0.3693
180,2.0725,,,179,0.4359,180,0.3146
171,2.909,,,135,0.3144,176,0.4993
55,7.2962,,,179,0.482,155,0.2962
151,2.6398,,,,,179,0.4266
178,1.6583,,,,,150,0.3179
179,8.1383,,,,,166,0.2462
156,2.5611,,,,,177,0.3069
62,1.5436,,,,,152,0.5804
128,1.7685,,,,,152,0.5016
177,3.6489,,,,,,
170,2.0046,,,,,,
0,0,,,,,,
169,4.4729,,,,,,
7,3.7839,,,,,,
171,3.3601,,,,,,
0,0,,,,,,
180,1.5915,,,,,,
129,2.2105,,,,,,
0,0,,,,,,
154,2.1491,,,,,,
6,2.1797,,,,,,
144,3.1559,,,,,,
0,0,,,,,,
179,2.5268,,,,,,
10,1.1429,,,,,,
172,3.0792,,,,,,
176,5.0206,,,,,,
179,1.7348,,,,,,
178,2.5569,,,,,,
0,0,,,,,,
171,1.6337,,,,,,
178,3.2876,,,,,,
139,2.3025,,,,,,
170,1.7464,,,,,,
144,2.052,,,,,,
58,2.7516,,,,,,
165,2.7263,,,,,,
178,2.5245,,,,,,
180,2.7516,,,,,,
178,3.8665,,,,,,
154,5.6518,,,,,,
77,1.9161,,,,,,
73,2.277,,,,,,
56,3.3178,,,,,,
145,5.2243,,,,,,
144,2.4923,,,,,,
175,1.9604,,,,,,
0,0,,,,,,
0,0,,,,,,
57,2.3421,,,,,,
171,1.9472,,,,,,
176,3.4789,,,,,,
159,3.4008,,,,,,
36,5.0666,,,,,,
3,1.7789,,,,,,
146,2.7907,,,,,,
96,1.8932,,,,,,
74,1.8887,,,,,,
166,3.5104,,,,,,
4,1.7361,,,,,,
156,2.3423,,,,,,
6,1.916,,,,,,
177,4.023,,,,,,
170,2.8983,,,,,,
145,2.6764,,,,,,
2,1.1394,,,,,,
40,2.1005,,,,,,
9,1.595,,,,,,
43,6.1926,,,,,,
178,4.2235,,,,,,
36,5.9128,,,,,,
172,2.2476,,,,,,
3,1.221,,,,,,
162,1.9202,,,,,,
0,0,,,,,,
