krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
4,1.5861,165,3.0516,180,0.2058,156,0.5773
178,5.0982,175,0.356,180,0.267,177,0.6598
10,7.8446,178,0.5608,180,0.175,178,0.5893
157,2.3958,176,1.2188,180,0.2202,149,0.6714
180,4.3948,178,0.5402,180,0.3721,172,0.5791
100,2.5081,179,1.5274,180,0.7056,173,1.4589
6,1.1559,179,2.1656,180,0.4432,180,1.0793
133,2.1633,179,1.3798,180,0.7841,180,0.4097
66,1.808,180,1.4286,180,0.1672,180,0.8442
149,3.0399,173,0.8924,180,0.4821,178,0.8086
178,5.884,174,0.8603,180,0.2923,149,0.444
180,3.573,169,1.541,180,0.3569,172,0.4912
9,0.8819,178,2.4056,179,0.31,177,1.1168
171,3.5732,180,1.8886,180,0.6317,173,1.2743
164,1.4256,177,0.6339,179,0.4489,153,0.4874
63,1.9417,180,2.922,178,0.3149,177,0.4933
112,4.8287,178,2.3419,173,1.8734,168,0.5878
164,2.6775,172,1.4498,112,2.0872,176,0.3717
129,5.5051,167,1.4165,180,1.3343,112,1.6188
6,2.0356,180,2.1267,168,1.5581,180,0.3994
27,9.5305,180,1.4609,122,1.2953,179,0.5098
176,3.9683,173,0.7049,169,1.1645,180,0.3051
3,1.4534,163,0.5727,177,0.5151,179,0.2158
56,2.2218,179,1.9276,178,1.107,177,0.2647
179,1.7209,161,0.4717,180,0.5904,157,0.5208
176,1.9858,180,1.2089,178,0.7597,157,0.3056
70,1.4481,179,1.0062,177,1.0106,174,0.2738
180,3.6954,176,2.6365,179,0.5795,177,0.308
177,1.7615,180,1.7187,180,0.9416,180,0.3707
170,2.4912,180,1.1137,180,0.7831,180,0.2526
61,2.6241,114,0.6512,177,0.8755,180,0.5346
159,2.0811,172,0.6885,166,0.728,104,1.3395
166,4.9139,134,0.5449,147,0.62,176,0.5754
125,3.1158,173,1.9802,180,0.5157,174,0.2394
164,2.2327,179,0.4708,176,0.5229,180,0.5256
54,2.0278,179,0.7666,144,0.6869,172,0.392
176,5.3883,171,0.7782,177,0.4642,178,0.3127
180,4.1631,178,1.467,106,0.5676,179,0.6732
179,2.1367,180,1.2491,176,0.7222,164,0.2572
175,2.3969,178,1.2362,174,0.5301,179,0.2664
178,1.5667,138,0.6615,180,0.6113,179,0.2545
152,2.5719,178,1.9768,179,0.4441,179,0.2115
173,2.4147,179,1.8085,120,0.3529,130,0.3577
26,4.0515,177,0.4474,180,0.7094,167,0.2651
180,3.3547,172,2.2145,174,0.6309,167,0.2092
3,1.4503,180,0.3136,177,0.611,180,0.4636
177,4.9969,174,0.2603,180,0.514,180,0.2548
121,4.9154,180,2.5301,178,0.4082,179,0.2199
160,2.2038,156,0.3727,170,0.6749,162,0.5118
0,0,178,0.5278,158,0.2635,175,0.2606
8,0.3966,177,1.0276,156,0.3342,157,0.226
0,0,175,1.4961,180,1.6447,163,0.3869
178,3.8909,176,1.7013,180,2.8509,177,0.2048
44,2.8932,177,1.4609,180,2.1187,180,0.607
173,5.57,176,1.5479,177,1.914,180,0.5191
157,4.9903,179,0.5051,179,1.474,165,0.5233
8,0.5318,167,1.6803,180,1.2212,131,0.4609
178,1.7357,147,1.2848,178,1.6406,172,0.3364
9,2.502,174,0.3175,180,0.8411,174,0.3237
169,8.6628,178,0.5503,176,0.6391,177,0.3185
177,5.0112,172,0.871,179,0.738,180,0.3677
180,3.6253,179,0.7696,180,0.8667,170,0.563
179,2.576,169,1.3147,180,0.7292,98,0.421
4,2.4554,171,2.0998,178,0.7468,148,0.5592
134,2.4515,171,1.4038,177,1.4976,139,0.4367
69,2.7807,172,2.065,180,0.726,174,0.4126
164,5.2496,163,0.5321,180,0.7764,180,0.4902
131,1.4994,170,1.2159,179,0.7889,176,0.4478
60,2.215,175,0.3217,177,0.711,180,0.3096
154,3.1119,179,0.9084,180,0.8905,178,0.4355
8,1.1687,179,1.1772,177,0.5802,179,0.4476
167,3.9937,177,0.4482,,,179,0.3975
170,3.8144,22,0.4438,,,170,0.6818
6,0.5235,,,,,174,0.3619
131,1.5713,,,,,177,0.2374
161,3.4121,,,,,129,0.5245
107,3.2543,,,,,,
91,3.0407,,,,,,
174,2.7364,,,,,,
157,1.402,,,,,,
7,1.2214,,,,,,
156,2.2613,,,,,,
2,2.6303,,,,,,
37,2.3313,,,,,,
154,2.0471,,,,,,
116,10.3314,,,,,,
174,2.4504,,,,,,
158,2.3985,,,,,,
175,5.5753,,,,,,
60,12.7183,,,,,,
19,7.1642,,,,,,
170,2.2147,,,,,,
53,2.8414,,,,,,
174,2.7489,,,,,,
0,0,,,,,,
176,1.5281,,,,,,
158,3.1405,,,,,,
8,0.5329,,,,,,
177,2.5868,,,,,,
75,3.1972,,,,,,
51,4.4138,,,,,,
154,5.17,,,,,,
13,2.3351,,,,,,
179,1.8617,,,,,,
97,3.7774,,,,,,
143,6.6684,,,,,,
53,2.6962,,,,,,
68,3.1862,,,,,,
0,0,,,,,,
176,2.8205,,,,,,
1,1.5681,,,,,,
169,2.1976,,,,,,
169,1.358,,,,,,
179,2.114,,,,,,
0,0,,,,,,
180,2.1952,,,,,,
174,4.0271,,,,,,
2,2.3596,,,,,,
180,2.5596,,,,,,
152,1.998,,,,,,
177,1.5918,,,,,,
177,1.7044,,,,,,
166,2.0315,,,,,,
136,8.6648,,,,,,
179,2.2769,,,,,,
179,2.84,,,,,,
10,2.5877,,,,,,
158,1.9974,,,,,,
147,2.7559,,,,,,
119,3.6892,,,,,,
180,2.014,,,,,,
0,0,,,,,,
173,4.2977,,,,,,
0,0,,,,,,
46,4.9111,,,,,,
