krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
85,2.9008,175,2.2285,179,0.7855,143,0.5721
2,4.0909,177,1.704,180,1.4175,149,0.6239
172,2.7099,180,0.8424,180,1.4205,179,0.6012
34,2.2069,172,1.9776,180,1.372,164,0.64
118,1.6431,175,1.2973,179,0.7841,170,0.6355
5,1.3231,171,2.0441,173,0.7991,162,0.5642
180,3.4085,174,0.9758,180,0.8882,173,0.5821
8,1.7615,174,3.0729,178,0.675,173,0.6837
172,2.7471,176,1.5226,178,0.5616,180,0.5997
4,1.2703,178,1.9994,179,0.4932,116,0.9435
162,3.1107,172,1.9181,163,0.4677,177,0.6925
11,3.0246,173,1.4485,180,0.5629,171,1.3824
162,1.4315,179,1.4988,180,0.5925,180,0.3084
176,5.277,178,0.4804,180,0.5093,167,0.5812
180,3.808,175,1.4937,164,1.1949,179,1.0261
19,4.4854,180,0.4331,118,0.3705,147,0.388
179,2.3196,177,1.298,136,0.4487,180,0.6273
179,2.5594,176,0.814,166,0.3487,180,0.2699
7,2.4608,179,1.6169,173,0.3736,180,0.3639
180,1.8264,178,1.4177,180,1.3864,174,0.4592
7,2.612,180,0.4723,179,1.3477,177,0.496
156,7.3994,178,1.9543,180,1.3759,177,0.3074
179,1.5408,177,1.1966,180,0.8675,180,0.3109
174,2.5685,180,1.3557,179,1.3379,178,0.2697
10,1.5814,168,4.2158,180,0.7822,169,0.6475
1,1.1444,174,2.2226,180,0.7573,154,0.5204
180,3.3445,179,0.459,180,0.7848,173,0.2571
117,3.1609,176,1.0526,179,0.9253,180,0.2584
63,3.7941,180,1.2831,178,1.3744,179,0.3287
161,3.5286,179,1.1439,179,0.8662,179,0.376
166,2.3346,177,2.5898,178,0.7187,180,0.2465
164,5.0562,175,1.8996,180,0.8553,180,0.2405
180,2.8862,180,0.9103,178,0.8536,168,0.3555
2,1.81,180,1.2153,176,0.6511,177,0.3653
169,2.3924,172,2.1277,157,1.6926,179,0.1806
6,1.252,179,1.0651,180,3.3388,163,0.2188
129,2.6204,180,1.5271,171,2.365,159,0.3672
180,2.8883,173,1.3926,158,2.1072,179,0.2443
137,2.7243,180,0.579,177,1.899,179,0.1669
166,3.3925,179,0.687,148,0.4605,163,0.2181
111,3.7331,176,1.6261,178,0.7115,169,0.21
179,2.6661,180,2.0456,177,0.5175,176,1.1936
174,1.6045,177,1.3611,180,0.7005,171,0.2683
122,2.1197,180,1.271,177,0.9088,159,0.2161
180,1.5723,180,0.7262,175,0.3581,180,0.4708
5,2.337,179,1.9227,178,0.3914,177,0.3506
178,2.7489,176,0.5139,173,0.2897,130,0.3902
111,2.8084,176,2.2375,172,0.3267,177,0.2464
150,5.2135,179,1.4471,170,0.2288,176,0.4266
148,3.4315,178,0.7573,164,0.2329,176,0.4019
149,2.5943,175,1.9541,180,0.7414,156,0.2231
2,2.6102,173,3.163,180,0.416,180,0.4377
132,4.0302,172,0.4903,173,0.338,168,0.2879
171,2.1659,178,0.4466,179,0.5332,168,0.3045
10,1.4499,173,1.6967,180,1.4128,175,0.3382
167,1.6303,178,0.7828,180,0.708,174,0.2885
177,2.0571,180,0.3515,180,1.0189,146,0.5124
179,1.7195,180,0.299,179,0.8683,150,0.3708
140,2.1231,179,1.6624,179,0.6614,160,0.3452
5,1.7938,175,0.4532,177,0.6415,177,0.4627
107,4.9177,180,0.717,180,0.6476,175,0.3821
8,1.6504,172,1.4383,180,0.6137,180,0.5147
83,5.5702,176,3.5287,179,0.6672,147,0.5053
35,3.746,173,0.6349,174,0.6173,129,0.2807
125,2.045,176,1.1377,180,0.5846,138,0.3438
59,2.2611,170,1.5939,180,0.6026,162,0.3867
177,4.1603,175,0.9295,177,0.5509,180,0.5925
47,3.6301,173,1.2324,171,0.5118,174,0.4736
138,3.4674,174,0.444,152,0.5724,166,0.5475
56,3.1354,177,0.6106,178,0.5926,180,0.378
173,1.9625,,,171,0.4517,168,0.3496
7,1.2504,,,,,173,0.4517
105,1.7191,,,,,180,0.168
92,1.6634,,,,,136,0.291
175,4.6795,,,,,180,0.5218
180,1.9416,,,,,175,0.2512
113,2.4115,,,,,179,0.3319
171,2.1478,,,,,,
23,2.3298,,,,,,
6,2.4299,,,,,,
150,3.1664,,,,,,
153,3.5259,,,,,,
179,1.6498,,,,,,
178,2.8635,,,,,,
5,0.7774,,,,,,
40,6.9306,,,,,,
60,6.5336,,,,,,
174,2.7743,,,,,,
180,2.3367,,,,,,
0,0,,,,,,
92,3.3822,,,,,,
175,2.5244,,,,,,
172,2.3142,,,,,,
12,2.3598,,,,,,
43,1.9794,,,,,,
175,1.9796,,,,,,
169,1.5365,,,,,,
106,2.0406,,,,,,
180,2.5277,,,,,,
176,7.6791,,,,,,
10,0.6093,,,,,,
146,4.5699,,,,,,
174,3.9149,,,,,,
139,1.6478,,,,,,
33,2.1862,,,,,,
155,2.485,,,,,,
176,2.2296,,,,,,
0,0,,,,,,
160,2.5511,,,,,,
167,3.4142,,,,,,
4,1.0902,,,,,,
180,1.9546,,,,,,
162,5.9261,,,,,,
2,1.303,,,,,,
164,1.9691,,,,,,
171,1.9652,,,,,,
28,10.5289,,,,,,
180,2.6367,,,,,,
88,4.9581,,,,,,
179,5.152,,,,,,
178,2.1657,,,,,,
117,2.6385,,,,,,
138,2.0193,,,,,,
58,2.0267,,,,,,
180,2.2374,,,,,,
178,1.434,,,,,,
5,3.0002,,,,,,
175,1.7135,,,,,,
144,2.4127,,,,,,
166,2.2627,,,,,,
7,0.9568,,,,,,
63,3.0568,,,,,,
0,0,,,,,,
161,1.645,,,,,,
