krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
180,5.4354,178,0.4268,180,0.2033,171,0.8291
179,6.1139,180,3.1794,180,0.3546,164,0.629
176,2.4128,146,0.8684,180,0.4203,155,1.2756
47,2.0085,180,1.1311,180,0.4795,173,0.6079
164,5.9894,179,2.3774,180,0.2496,166,0.5552
4,0.9698,180,1.4473,180,0.2651,174,0.8502
24,17.154,180,2.2666,180,0.215,178,0.78
176,3.5958,176,1.9782,180,0.2503,176,0.888
46,6.8334,180,0.8204,180,0.4684,175,0.6751
125,3.2701,173,2.2077,177,0.4549,164,0.9274
142,2.9156,179,2.4525,180,0.5062,180,0.5739
179,1.7421,180,2.5369,180,0.6576,176,0.5268
178,1.8551,131,0.3388,179,0.2799,165,0.624
179,3.7786,146,0.358,153,0.3332,178,0.4931
10,1.4456,164,0.7796,180,0.5128,179,0.8481
86,2.9286,180,1.6055,175,0.3859,158,0.9015
178,4.0619,165,0.5719,180,0.3968,174,0.7023
132,4.3941,179,0.7106,174,0.3376,176,0.7048
176,1.8294,176,1.7016,176,0.6709,160,1.0741
37,5.2665,170,1.9555,178,0.4948,170,0.5224
179,3.2318,180,2.7795,179,0.4977,180,0.4511
12,3.4272,169,0.3135,167,1.7409,177,1.0379
0,0,172,0.3286,179,1.9131,135,0.6271
177,1.7702,180,1.8799,175,1.5739,174,0.7928
179,2.3329,176,1.7685,152,1.5771,169,0.3282
169,2.8853,179,1.4824,178,3.3693,170,0.3699
67,3.3731,174,0.8624,179,1.2296,180,0.6776
161,4.0052,151,0.9257,178,1.3987,178,0.4032
67,3.5459,176,1.4291,180,1.1773,152,0.6662
158,4.9705,121,0.4524,180,1.1551,179,0.3029
176,4.0068,179,1.1222,179,1.096,175,0.2932
41,5.0681,180,1.5366,172,1.2242,180,0.4439
179,2.409,179,2.0258,173,0.9242,140,0.3246
172,1.6721,178,1.5216,179,0.9151,180,0.2888
178,2.1608,176,1.2268,164,0.9185,178,0.2538
179,3.5856,171,0.3575,178,1.2208,175,0.6337
6,1.9358,180,1.1471,178,0.9181,179,0.2664
171,7.2674,52,2.8289,82,1.146,179,0.4403
43,4.5303,166,0.6916,158,0.8295,150,1.0582
73,3.8317,179,2.1593,180,0.6421,176,0.2891
6,1.8719,178,0.8004,178,0.8916,180,0.3903
102,1.6539,175,1.0314,180,1.3343,179,0.2188
174,2.5545,177,0.7677,180,1.251,179,0.2177
140,1.8422,178,2.4536,178,0.7323,180,0.6116
0,0,145,1.286,175,0.6686,180,0.254
168,1.6193,179,0.5115,180,0.8729,180,0.2484
4,0.7011,172,0.5886,180,0.8494,179,0.2517
162,1.5367,176,1.0852,151,0.9206,180,0.417
86,2.8433,177,1.6789,178,1.1421,178,0.2427
178,1.7549,180,1.2653,179,1.2608,180,0.6312
150,3.0683,179,2.139,138,0.8107,176,0.2735
180,2.0077,178,0.8129,171,0.8953,140,0.5173
180,1.4573,176,1.7121,178,2.1729,175,0.2652
137,2.1761,178,1.8394,168,1.2558,130,0.4024
180,3.2483,163,1.0303,164,1.0544,180,0.276
0,0,175,1.2311,144,1.1138,176,0.3182
59,1.4555,167,1.8428,178,0.9427,179,0.3635
159,2.4189,175,1.4458,172,0.4227,170,0.4306
53,3.0858,179,2.0765,180,0.6945,180,0.3855
2,1.1779,144,0.8343,164,0.3095,178,0.3551
161,2.9256,175,0.6805,178,0.4275,166,0.3929
168,2.2411,169,2.2337,175,0.6907,176,0.3744
123,3.0488,159,0.9903,179,0.9328,172,0.3213
172,7.7195,180,1.3721,175,0.3584,152,0.4419
109,2.2159,174,0.3543,172,0.3633,179,0.3568
174,1.5758,178,0.9068,172,0.5965,135,0.6252
0,0,179,0.6081,176,0.5851,173,0.6701
36,2.7012,167,1.8129,171,0.6109,179,0.4332
171,2.2975,179,1.415,69,0.3882,180,0.6058
175,1.5013,179,1.0446,180,0.5499,170,0.5147
178,1.886,178,0.5912,179,1.649,180,0.4432
0,0,176,0.4107,175,1.7118,173,0.3129
180,3.047,178,0.8298,180,1.6596,179,0.4792
10,1.1731,179,1.8137,178,1.1775,150,0.3575
166,4.3521,178,1.1217,180,1.2737,180,0.3903
99,2.2317,179,1.6878,,,180,0.5015
169,2.6643,179,0.3699,,,114,0.7342
148,4.7348,179,1.0119,,,153,0.2565
8,1.3925,,,,,,
178,1.5519,,,,,,
162,5.204,,,,,,
0,0,,,,,,
140,5.8048,,,,,,
60,5.1462,,,,,,
168,2.1724,,,,,,
146,2.1427,,,,,,
172,2.28,,,,,,
168,2.5635,,,,,,
175,1.6247,,,,,,
75,1.9057,,,,,,
179,3.0827,,,,,,
180,5.0471,,,,,,
163,3.9769,,,,,,
14,1.5809,,,,,,
159,4.8118,,,,,,
5,2.0126,,,,,,
13,3.7834,,,,,,
6,1.7185,,,,,,
151,1.9818,,,,,,
42,3.2339,,,,,,
156,2.2108,,,,,,
61,3.5259,,,,,,
179,4.5576,,,,,,
72,10.4394,,,,,,
152,1.4074,,,,,,
54,2.0517,,,,,,
154,6.3841,,,,,,
170,2.6836,,,,,,
143,2.3902,,,,,,
179,1.7922,,,,,,
135,2.902,,,,,,
53,3.2493,,,,,,
42,5.9222,,,,,,
173,2.0234,,,,,,
0,0,,,,,,
122,2.6614,,,,,,
0,0,,,,,,
176,2.7278,,,,,,
168,2.2179,,,,,,
153,2.453,,,,,,
88,3.1912,,,,,,
165,1.5537,,,,,,
154,3.7141,,,,,,
172,2.1929,,,,,,
180,5.2557,,,,,,
0,0,,,,,,
173,2.9233,,,,,,
114,5.9956,,,,,,
0,0,,,,,,
170,3.1927,,,,,,
0,0,,,,,,
110,2.4807,,,,,,
