krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
168,2.1931,142,0.469,165,0.9123,116,0.759
107,1.9787,153,0.8012,180,1.2697,180,0.3204
48,1.9496,143,0.3962,178,0.957,168,0.3121
177,1.8788,170,0.6413,179,0.9072,173,0.3264
162,2.3908,176,1.5591,179,0.9651,162,0.41
4,0.9568,130,0.4504,180,1.2991,137,1.1456
155,5.056,173,0.4899,178,1.07,161,0.2998
172,2.2111,171,0.3316,179,0.9763,169,1.5791
174,2.3223,174,1.5324,120,0.8328,180,0.3147
0,0,86,0.4349,180,1.1762,167,0.3745
5,1.0149,175,1.5934,146,0.8431,179,0.351
178,3.6127,167,0.4535,180,1.6552,180,0.2835
169,5.1826,179,3.1853,177,1.4177,180,0.2804
8,3.1054,165,1.43,167,0.9139,179,0.2673
177,2.4365,180,0.2724,180,0.8924,168,0.4413
173,4.5592,171,0.3296,179,1.2581,156,0.2259
145,4.1519,167,2.2069,178,1.1653,173,0.4957
0,0,105,2.6891,177,1.4123,179,0.4609
180,2.2151,164,0.6383,158,0.8703,180,0.2646
167,2.0684,178,0.9066,180,0.7826,180,0.3071
4,1.5562,164,0.3209,178,0.6277,178,0.2172
175,2.9186,174,1.0638,180,0.5533,179,0.3324
174,1.4544,119,0.7233,179,0.5049,179,0.574
157,2.2713,178,0.9035,179,0.4962,180,0.2682
26,4.5578,157,0.5783,175,0.5147,180,0.3137
180,2.0233,177,0.2737,174,1.1674,176,0.2384
164,2.3303,169,0.9114,175,0.5856,160,0.4113
126,1.5301,160,0.2766,111,0.3574,179,0.3011
140,1.6025,168,0.2327,174,0.364,179,0.2251
49,6.8875,151,0.4328,179,0.9419,179,0.2139
26,4.8183,175,0.2287,180,0.479,163,0.81
178,2.4413,172,1.9897,179,0.6572,180,0.2425
169,1.5512,180,0.9303,180,0.4282,177,0.2008
58,1.9288,180,0.2129,180,0.5509,177,0.1899
177,1.4096,163,1.1326,107,0.4581,180,0.2771
180,1.7626,150,0.658,179,0.5447,179,0.2574
39,3.0771,166,0.398,179,0.4193,178,0.3313
160,2.693,179,0.2488,179,0.7433,148,0.3662
82,3.709,180,1.1873,179,0.9702,173,0.4013
83,6.7077,179,1.0577,175,0.3175,178,0.2312
63,1.7326,142,0.984,147,0.2044,97,1.2727
168,3.0429,176,0.866,179,0.6038,158,0.4452
9,1.4179,179,1.5647,180,0.2988,165,0.2178
79,2.2355,170,0.4189,180,0.3146,159,0.8599
80,6.1265,94,0.3048,180,0.4044,164,0.6899
108,2.06,168,0.9157,180,0.3401,168,0.3712
95,4.4961,149,0.2991,179,0.4192,180,0.3615
177,2.5099,175,0.7793,180,0.4758,177,0.393
9,2.6953,134,0.3298,148,0.1669,179,0.3182
180,3.2311,178,0.335,180,1.3437,176,0.371
7,2.375,168,0.3445,179,1.3388,156,0.2705
172,4.2312,175,1.0066,174,1.7978,177,0.6016
1,0.4668,179,1.3077,179,1.6768,170,0.2935
95,5.0975,103,0.3621,179,1.0139,178,0.3405
174,2.9805,71,1.7335,34,4.1759,171,0.3327
166,1.665,151,0.3919,179,0.8812,177,0.5448
180,2.317,168,1.136,177,0.6872,180,0.3599
180,1.9475,178,1.167,178,1.2551,177,0.4911
3,1.044,121,0.2634,180,1.152,111,0.4682
126,1.5958,177,1.2279,180,0.9087,178,0.4113
179,1.3037,178,0.366,178,0.9677,143,0.5728
177,2.3613,178,1.2007,179,1.2524,123,0.5642
10,2.3473,173,1.9385,25,4.509,168,0.2453
110,5.026,161,2.4347,180,1.0604,159,0.3986
87,3.475,173,1.2482,178,0.7223,152,0.2694
156,1.6978,180,0.4011,,,98,0.354
122,3.9188,164,0.3158,,,166,0.3046
148,7.3025,146,1.4916,,,162,0.3272
84,3.639,178,1.0037,,,180,0.6464
128,2.9847,145,1.1817,,,180,0.3588
180,2.714,180,0.7674,,,180,0.2774
22,2.4382,155,1.3669,,,179,0.1681
128,2.6468,164,0.7853,,,,
167,1.6953,169,0.6205,,,,
4,3.1554,174,1.3102,,,,
166,3.7516,,,,,,
165,2.9006,,,,,,
179,2.4766,,,,,,
43,4.0876,,,,,,
180,3.3486,,,,,,
180,3.9613,,,,,,
164,1.4847,,,,,,
178,2.0178,,,,,,
32,3.7809,,,,,,
173,1.7109,,,,,,
5,3.8544,,,,,,
163,1.5129,,,,,,
179,1.5983,,,,,,
62,2.8618,,,,,,
0,0,,,,,,
168,1.6132,,,,,,
175,1.5106,,,,,,
139,2.9581,,,,,,
26,5.3066,,,,,,
32,5.6866,,,,,,
132,2.5381,,,,,,
76,2.0859,,,,,,
53,3.3257,,,,,,
157,1.5809,,,,,,
38,2.4731,,,,,,
174,6.7435,,,,,,
144,2.3076,,,,,,
170,6.5314,,,,,,
20,5.834,,,,,,
179,2.0636,,,,,,
144,2.2167,,,,,,
0,0,,,,,,
57,2.2494,,,,,,
174,1.8873,,,,,,
7,1.3263,,,,,,
167,2.6813,,,,,,
162,3.2059,,,,,,
178,1.9903,,,,,,
163,3.4582,,,,,,
135,2.1356,,,,,,
166,2.0033,,,,,,
167,7.7748,,,,,,
143,2.8212,,,,,,
180,1.9213,,,,,,
176,1.5082,,,,,,
3,3.3952,,,,,,
129,3.1728,,,,,,
170,4.5952,,,,,,
141,2.8212,,,,,,
163,1.5629,,,,,,
37,2.244,,,,,,
173,1.6976,,,,,,
