krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
42,1.9152,180,2.052,180,0.2946,174,0.624
119,2.0933,179,1.7761,180,0.2309,158,0.3019
178,1.9239,180,0.8937,180,0.3335,157,0.5459
180,1.5981,178,0.4871,180,0.5408,180,0.2642
99,1.8033,179,1.3599,179,0.3474,159,0.273
136,1.9965,180,1.6958,180,0.2853,178,0.2843
180,3.1243,178,2.0969,177,0.2083,124,0.7702
168,3.0596,175,0.9463,180,0.273,175,0.2712
180,3.0575,177,1.8496,180,0.3278,154,0.2311
5,0.8741,180,0.4907,180,0.2862,171,0.3797
177,2.5656,180,0.853,180,0.2999,180,0.2275
180,3.4331,180,1.4432,180,0.2192,180,0.22
175,2.666,175,2.4199,178,0.2127,179,0.2421
67,10.7468,179,1.223,179,0.3432,180,0.1983
167,3.168,176,1.5361,180,0.2955,175,0.3677
179,2.2204,179,0.6242,178,0.1731,179,0.2315
179,1.7105,178,2.1061,180,0.1847,180,0.2279
179,3.3651,180,1.5814,180,0.29,179,0.2268
0,0,178,1.1698,180,0.2375,180,0.2412
179,2.2488,178,1.8932,178,0.2773,178,0.2854
0,0,176,1.0774,180,0.3716,178,0.2057
22,4.3111,180,1.4695,177,0.1856,176,0.3899
162,3.4842,171,1.1884,180,0.2474,177,0.2529
152,4.375,180,0.9231,178,0.2762,179,0.2963
82,2.7608,180,1.3267,131,0.3872,175,0.3215
179,3.1361,180,1.1053,171,0.4531,180,0.3347
7,1.7092,177,2.0017,179,0.4298,180,0.4889
180,4.3965,179,2.0081,178,0.3357,176,0.2196
177,2.3761,179,0.4003,179,0.3805,157,0.4722
161,1.642,178,2.4574,180,0.2414,171,0.6738
114,3.5545,179,2.5832,178,0.231,173,0.2706
168,2.2385,180,2.3088,176,1.1023,180,0.2604
159,2.5751,178,1.6445,177,0.3804,173,0.2526
6,6.486,179,0.9235,175,0.7907,178,0.3127
180,4.6494,178,0.4504,174,0.7031,166,0.4667
10,3.5988,179,2.3752,157,1.1374,171,0.5395
163,1.6379,173,1.8935,160,0.633,180,0.4259
5,1.9687,180,2.4692,170,0.5126,180,0.3668
180,4.5745,180,1.5808,173,1.1364,138,0.3594
179,4.2708,179,1.2292,180,0.7963,169,0.4595
18,3.4153,180,2.1679,173,0.4157,136,0.4124
180,2.5905,180,1.9701,178,0.9865,180,0.3451
0,0,180,2.4672,177,0.9718,111,0.6226
83,2.4444,174,1.1483,176,1.0318,179,0.4392
180,2.0109,180,0.6604,169,0.9329,180,0.5321
169,1.4823,179,3.1977,171,0.8837,170,0.2619
166,1.5001,180,3.2598,177,1.1767,180,0.4305
176,2.4271,176,0.4323,146,1.368,178,0.2758
50,3.1375,,,142,0.9997,175,0.3228
169,1.7466,,,178,0.8697,162,0.4392
176,9.0078,,,177,0.9498,165,0.2727
105,5.5744,,,,,162,0.4259
99,3.7562,,,,,173,0.4213
171,2.251,,,,,131,0.2867
170,3.5612,,,,,161,0.2944
152,2.1091,,,,,135,0.2208
178,2.4732,,,,,,
4,2.4896,,,,,,
180,3.439,,,,,,
175,3.9299,,,,,,
173,1.5016,,,,,,
26,1.6142,,,,,,
180,3.6986,,,,,,
165,2.2956,,,,,,
130,2.2066,,,,,,
176,1.5703,,,,,,
148,4.7279,,,,,,
173,1.6144,,,,,,
0,0,,,,,,
132,2.6906,,,,,,
2,0.5718,,,,,,
170,2.3292,,,,,,
55,2.0717,,,,,,
175,1.8019,,,,,,
164,1.6562,,,,,,
7,1.4364,,,,,,
180,2.0202,,,,,,
176,2.5778,,,,,,
163,2.8656,,,,,,
6,2.4023,,,,,,
180,4.1668,,,,,,
3,0.6074,,,,,,
44,2.9972,,,,,,
175,4.3378,,,,,,
42,3.0185,,,,,,
178,5.8123,,,,,,
36,3.0836,,,,,,
84,6.8172,,,,,,
93,7.3435,,,,,,
165,1.6863,,,,,,
4,1.3626,,,,,,
168,2.562,,,,,,
180,5.5609,,,,,,
0,0,,,,,,
160,1.9126,,,,,,
50,2.3579,,,,,,
157,1.9131,,,,,,
176,1.7238,,,,,,
15,3.6606,,,,,,
167,3.6202,,,,,,
117,2.2833,,,,,,
44,2.2294,,,,,,
179,5.5466,,,,,,
10,0.6991,,,,,,
53,5.9897,,,,,,
143,5.9565,,,,,,
180,4.272,,,,,,
168,5.1248,,,,,,
7,3.9493,,,,,,
177,2.8254,,,,,,
7,1.2753,,,,,,
170,2.0212,,,,,,
156,1.619,,,,,,
6,3.5585,,,,,,
154,4.1537,,,,,,
52,2.8499,,,,,,
102,3.0021,,,,,,
37,4.9098,,,,,,
