krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
179,1.9847,,,,,,
164,3.2122,,,,,,
100,5.104,,,,,,
10,1.395,,,,,,
172,4.9093,,,,,,
178,3.075,,,,,,
5,0.9428,,,,,,
180,1.9972,,,,,,
126,1.7194,,,,,,
64,2.593,,,,,,
180,2.1495,,,,,,
3,0.4312,,,,,,
27,4.6137,,,,,,
