krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
165,4.8195,179,1.0256,180,0.8374,179,1.6012
0,0,180,1.3393,180,1.332,175,1.0743
46,4.1248,180,1.6553,167,1.4052,169,1.5384
1,1.6195,179,0.5848,163,1.0121,161,1.0459
179,3.1592,176,1.315,146,0.7974,173,0.8255
39,2.2104,175,0.3461,172,0.7029,125,1.3322
167,3.6417,171,0.8023,176,0.5931,174,0.6298
165,5.8594,179,0.4932,179,0.5543,174,0.5876
140,2.7639,175,1.5845,178,1.0808,163,1.0043
180,2.6911,179,1.2736,180,1.3231,177,0.6751
51,6.995,180,0.4072,180,0.56,180,0.6911
178,2.937,178,0.7574,177,0.4955,168,0.6024
133,2.0532,176,2.1788,180,0.6177,131,0.9378
180,3.684,179,2.487,180,0.669,178,1.6613
10,6.1358,178,0.8681,180,0.871,174,0.6416
176,3.7312,180,0.4283,180,0.8911,154,0.5689
8,1.7886,178,1.7146,178,0.5947,146,4.0894
132,2.0205,180,0.938,179,0.7639,178,0.6611
180,1.8518,173,2.9916,175,0.5957,176,0.633
168,1.6631,179,1.0066,151,0.5796,176,0.5694
168,4.3149,176,1.34,172,0.4948,159,1.4371
172,2.2243,180,1.0563,133,0.6259,176,0.5691
130,4.2452,174,0.4822,176,0.4766,167,0.7637
171,5.1031,176,1.6209,120,0.5706,169,0.5963
177,1.2794,180,0.7024,175,1.7009,135,0.9844
170,4.245,172,2.2339,178,1.4735,174,0.4822
163,1.5198,180,0.4527,174,1.509,176,1.1114
129,2.0903,180,0.9215,179,2.737,170,0.62
82,2.4878,177,2.786,155,1.709,164,0.9675
177,3.8459,179,1.5329,179,2.7486,167,0.747
171,6.3654,178,1.1171,180,0.3238,116,0.7375
179,4.0753,180,1.1651,180,0.3807,174,1.395
2,1.0404,171,3.3977,180,0.2775,165,0.8517
177,7.9762,177,1.752,180,0.234,179,0.3864
9,3.1613,175,1.4262,179,0.5321,177,0.9508
178,2.3798,178,1.124,180,0.243,164,0.4535
83,2.1688,180,1.891,176,0.47,160,0.4707
66,3.0777,176,0.8214,180,1.495,175,0.427
167,2.8961,179,3.3338,180,0.9695,179,0.288
172,1.8394,180,0.7469,180,0.2637,179,0.639
24,3.0413,179,3.076,180,0.6364,171,0.488
0,0,177,1.1948,180,0.4564,136,0.3826
28,0.9653,180,1.3418,180,0.3281,171,1.4575
166,3.7474,180,2.5734,180,0.4968,163,0.4116
33,4.5635,180,1.4856,180,0.4093,179,0.4073
176,1.6272,178,0.6791,180,0.2412,180,0.3995
4,0.8227,178,0.6134,180,0.5657,158,0.3768
160,3.936,179,1.7839,180,0.3069,148,0.9406
180,2.8876,172,0.3895,180,0.3173,179,0.256
178,3.2885,178,1.6411,180,0.2354,180,0.426
3,0.7316,179,2.8841,180,0.2412,154,0.3569
178,3.6386,176,1.9507,180,0.5657,180,0.2434
154,2.6866,180,2.4902,180,0.2899,174,0.2589
180,4.0719,179,2.19,180,0.2638,179,0.3026
177,1.7982,176,0.9962,180,0.267,179,0.3171
176,2.0483,163,1.3569,180,0.246,159,0.2977
2,1.7878,180,2.2976,179,0.2219,179,0.2467
179,1.5049,178,3.058,180,0.2142,159,0.2409
180,1.5432,179,2.5624,180,0.196,157,0.1815
163,1.5968,179,1.8797,179,0.2275,155,0.3772
45,3.3863,177,2.2106,180,0.2636,180,0.2008
171,2.3824,179,2.9903,180,0.3806,179,0.2003
165,6.3241,177,0.5587,180,0.2535,177,0.2797
133,3.7409,178,2.2601,179,0.1902,180,0.2085
175,3.1336,180,0.8776,180,0.1989,180,0.2547
178,1.3337,176,1.6598,180,0.2893,180,0.185
45,2.2155,179,2.7694,180,0.1853,178,0.2409
154,4.7705,179,2.133,180,0.1954,178,0.3003
152,2.2174,180,1.5115,180,0.2149,179,0.204
158,2.7121,179,2.0354,180,0.1957,179,0.2326
154,2.0665,174,1.0096,180,0.242,176,0.3297
2,0.9698,178,1.4611,179,0.2661,179,0.3523
95,1.6495,170,2.3462,180,0.3961,179,0.3978
138,5.6921,177,2.1784,180,0.2733,180,0.463
150,5.8459,180,0.397,180,0.3664,178,0.4489
159,2.3284,179,3.6112,180,0.4564,154,0.5134
178,2.4637,174,0.5362,178,1.67,179,0.4792
0,0,175,0.5258,179,0.9321,174,0.3786
169,4.3646,176,2.981,74,1.0571,154,0.435
173,1.8356,179,2.6429,172,1.4292,177,0.2907
178,2.6191,178,0.9116,164,1.0349,176,0.2617
176,2.0518,180,0.9728,165,1.0077,180,0.3047
167,1.6884,175,1.886,177,1.0131,178,0.8149
179,3.2602,169,1.7725,174,1.2464,178,0.5436
180,4.1054,179,0.7609,157,1.1077,180,0.3217
171,1.4755,180,0.2876,169,1.808,174,0.3065
45,3.5169,176,3.8847,176,2.2207,179,0.3352
133,3.2516,169,0.5536,157,1.7043,172,0.3762
179,3.1167,178,1.124,93,1.7732,179,0.3688
163,2.0946,180,2.0454,177,1.2802,178,0.2821
28,1.853,177,0.97,179,0.5246,175,1.066
167,1.724,177,1.7901,169,0.3905,177,0.4857
173,2.6625,177,1.1028,180,0.779,176,0.2936
1,0.1251,175,2.0248,180,0.5559,168,0.3341
65,2.5752,179,1.2054,175,0.343,161,0.323
173,2.6063,180,1.4365,178,0.4652,173,0.4879
154,2.9495,180,1.9229,174,0.4855,160,0.3585
7,3.691,179,1.4018,179,0.5051,172,0.4039
167,3.8945,180,1.1299,178,0.6181,168,0.4411
47,6.9926,,,177,0.4852,172,1.3573
173,6.4293,,,171,0.4728,179,0.7262
179,4.0598,,,174,0.3793,175,0.6619
0,0,,,,,177,0.2119
168,1.5847,,,,,179,0.3068
31,2.939,,,,,179,0.2843
165,1.6945,,,,,,
0,0,,,,,,
81,1.9425,,,,,,
180,2.7173,,,,,,
177,5.5925,,,,,,
52,2.9852,,,,,,
179,2.473,,,,,,
60,3.2724,,,,,,
104,2.6176,,,,,,
93,2.3873,,,,,,
8,1.1851,,,,,,
166,2.0517,,,,,,
170,2.4046,,,,,,
134,2.273,,,,,,
22,5.8419,,,,,,
159,2.1271,,,,,,
0,0,,,,,,
40,3.5023,,,,,,
10,1.7858,,,,,,
173,2.5177,,,,,,
5,1.2835,,,,,,
0,0,,,,,,
95,2.9923,,,,,,
136,1.6612,,,,,,
0,0,,,,,,
85,2.5869,,,,,,
154,1.9495,,,,,,
177,1.6495,,,,,,
179,3.8102,,,,,,
0,0,,,,,,
155,2.2459,,,,,,
172,3.7119,,,,,,
109,4.0475,,,,,,
157,1.6577,,,,,,
177,1.5544,,,,,,
0,0,,,,,,
180,2.8622,,,,,,
151,2.8352,,,,,,
161,4.7869,,,,,,
155,1.5569,,,,,,
34,3.2292,,,,,,
164,4.0238,,,,,,
12,15.367,,,,,,
143,1.6907,,,,,,
22,2.4511,,,,,,
177,1.4501,,,,,,
85,4.4854,,,,,,
53,2.1591,,,,,,
108,4.6838,,,,,,
162,2.3892,,,,,,
65,2.2325,,,,,,
6,0.7664,,,,,,
179,6.5521,,,,,,
136,6.0697,,,,,,
10,0.3905,,,,,,
178,2.4869,,,,,,
36,4.8198,,,,,,
139,1.5056,,,,,,
54,2.3405,,,,,,
30,4.8825,,,,,,
23,4.134,,,,,,
112,1.9263,,,,,,
51,3.6637,,,,,,
53,2.5825,,,,,,
