krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
155,3.8983,123,2.5828,180,0.7376,148,1.0261
154,6.2505,178,1.3815,179,1.0895,174,0.6634
24,3.5813,166,0.9324,179,1.1974,179,0.6459
166,1.4636,162,1.2283,180,0.7302,173,0.5465
178,2.2449,171,0.3873,174,0.6519,169,1.344
139,1.5551,174,0.229,157,0.7405,175,1.1983
69,1.9837,180,1.5741,179,0.5925,161,0.8122
139,2.346,178,0.5797,166,0.6588,174,0.5672
180,5.8888,125,0.3003,180,0.7589,156,0.6637
179,2.8541,177,0.7026,167,0.662,128,0.666
150,1.4885,171,1.3063,166,0.6003,180,0.5352
168,3.6925,151,1.005,177,0.7501,142,1.0525
140,1.42,137,0.5216,161,0.5164,180,0.5288
64,1.2716,162,0.8244,144,1.471,165,0.5877
131,3.0228,112,0.4335,176,3.784,154,0.5432
8,0.3627,176,1.1111,165,1.33,180,0.6097
161,3.591,180,0.9199,179,1.915,180,0.4768
180,1.8336,127,0.4164,178,1.6872,178,0.4443
180,1.556,180,2.7483,179,1.5593,178,0.7266
173,2.3078,177,0.8311,165,1.6086,125,0.6395
178,5.2637,176,0.5471,174,0.9621,178,0.7752
176,4.9979,175,2.1304,171,1.1819,130,0.5404
40,2.7838,179,0.2844,180,1.3336,166,0.4868
161,4.3306,174,0.3331,174,0.9589,144,0.9043
119,2.6671,178,1.0756,175,1.1382,175,1.481
174,2.4012,170,1.4001,109,1.3617,179,0.6083
174,2.0364,174,1.8568,179,1.0834,126,0.4205
178,2.3589,165,0.2511,176,0.9672,179,0.4593
32,5.637,58,0.5158,179,0.8479,180,0.3349
54,6.0101,155,0.2682,180,1.211,175,0.5865
144,1.6725,165,0.6555,171,0.8109,172,0.8213
89,2.736,178,0.2843,180,0.8571,171,1.5439
178,2.552,179,0.9675,180,0.9991,168,0.2884
6,0.7094,151,0.6861,173,0.815,158,0.4787
168,1.7714,171,0.9654,178,1.1181,122,1.1598
3,1.1244,163,1.6863,178,0.7588,179,0.3595
176,3.4802,179,1.4003,180,0.7995,163,0.4667
25,4.0413,180,0.6156,179,0.8652,179,0.8264
163,1.7937,162,1.3569,180,1.3644,171,0.2744
0,0,173,0.4652,180,1.1464,158,0.4531
180,2.2034,178,1.9439,179,0.7052,170,0.4182
135,1.4885,174,0.3501,129,0.7596,172,0.5454
78,1.8461,180,1.6409,171,0.7198,177,0.2728
180,3.2006,178,2.3072,91,0.8407,168,0.4521
125,2.0296,178,0.6699,172,0.823,159,0.3974
82,2.098,169,0.2439,179,0.5456,179,0.3405
176,3.7253,178,0.2674,177,0.4391,180,0.2245
94,4.6098,179,1.1312,174,0.3708,180,0.2907
162,3.0279,179,1.616,179,0.7649,144,0.3295
180,5.1119,164,0.4656,176,0.2374,178,0.2393
176,1.3899,171,1.384,178,0.3569,180,0.3358
8,1.4871,171,0.5851,180,0.5101,175,1.0253
82,2.1852,180,1.2515,178,0.3037,179,0.2761
108,2.5857,164,0.472,179,0.3413,174,0.3876
0,0,176,1.1027,159,0.1975,152,0.2836
75,5.9878,172,0.4068,180,0.5484,171,0.2963
70,1.8756,176,0.548,178,0.2531,113,0.9377
50,2.047,173,2.4707,141,0.1665,176,0.2845
97,1.9697,177,1.2461,180,1.2604,178,0.3292
149,1.8211,158,0.7311,176,1.5103,178,0.2817
0,0,122,0.327,178,2.025,180,0.3028
180,2.4955,126,1.2303,179,2.0664,168,0.5479
69,2.1217,161,0.3727,146,1.2538,179,0.2554
125,4.0121,178,0.2643,97,1.6047,178,0.3434
0,0,166,0.5053,179,1.3592,179,0.2614
55,4.2516,176,0.4587,180,0.9758,180,0.3212
158,1.9812,169,0.8013,172,1.0337,175,0.302
171,1.8839,180,1.3126,166,1.0808,175,0.5486
179,4.841,143,0.6168,177,2.218,176,0.2818
16,4.2114,172,0.2629,178,1.2548,170,0.2566
128,2.2535,171,0.6062,179,0.8694,152,0.3239
167,2.0929,179,0.949,175,0.978,174,0.2179
180,4.2105,177,1.4089,171,1.0526,175,0.2883
4,1.2906,179,1.7974,177,0.949,177,0.2956
151,3.7868,170,0.3356,177,0.7705,177,0.2296
7,1.2885,178,2.024,178,0.8763,117,0.4394
180,3.5987,179,2.4628,176,0.5151,159,0.401
0,0,178,1.3634,178,1.1412,140,0.6612
164,2.8784,144,0.4782,176,0.7888,165,0.2276
0,0,162,0.6167,141,0.4197,165,0.2095
174,2.4049,178,1.051,171,0.4583,169,0.2422
162,2.0083,173,1.3064,170,1.0715,179,0.2445
177,3.795,173,0.3547,179,0.7171,155,0.4391
172,3.2694,160,0.2824,171,0.6149,161,0.4056
0,0,173,0.362,177,0.5263,177,0.4822
165,2.3117,173,2.0645,180,1.1403,111,0.5157
5,1.1176,180,1.4451,179,0.7298,165,0.2725
122,3.0596,153,1.0236,180,0.567,179,0.3185
14,4.1175,157,0.2629,177,0.45,180,0.4584
128,1.4572,174,0.3038,180,0.5497,180,0.3568
180,2.4943,178,0.4442,178,0.5886,173,0.6945
147,4.3136,135,0.4926,177,0.4876,180,0.244
161,8.1472,172,0.3552,180,0.4665,170,0.4506
23,7.4413,151,0.8146,175,0.6123,171,0.4195
179,4.6778,151,0.5856,167,0.4014,158,0.6261
180,1.8318,180,0.9004,158,0.3892,139,0.7006
0,0,141,0.3431,178,0.3543,122,0.5924
165,3.7089,172,1.0191,176,0.3504,180,0.4439
60,1.6999,172,1.0157,175,0.544,177,0.1895
166,6.7398,169,0.4222,,,173,0.5046
132,1.6575,107,1.1407,,,100,0.3777
91,2.7241,176,0.3432,,,172,0.2514
155,2.0833,180,0.7679,,,128,0.4066
10,0.6382,180,1.2214,,,177,0.4671
137,4.2085,174,1.4109,,,169,0.4094
174,3.9239,169,0.5275,,,150,0.1857
92,5.0855,147,1.176,,,180,0.2101
168,1.8793,,,,,120,0.6019
28,2.3543,,,,,,
115,3.0662,,,,,,
0,0,,,,,,
178,2.7606,,,,,,
33,2.7172,,,,,,
114,1.8604,,,,,,
100,2.3282,,,,,,
44,3.0157,,,,,,
128,4.0271,,,,,,
5,1.7414,,,,,,
162,2.4636,,,,,,
180,1.8427,,,,,,
118,3.1091,,,,,,
169,3.3947,,,,,,
180,4.1683,,,,,,
129,5.7913,,,,,,
159,2.3284,,,,,,
179,1.9829,,,,,,
168,2.5533,,,,,,
113,4.6539,,,,,,
55,4.7818,,,,,,
175,1.7911,,,,,,
39,2.4733,,,,,,
179,5.9306,,,,,,
8,7.872,,,,,,
178,1.9242,,,,,,
160,2.1698,,,,,,
116,1.7022,,,,,,
62,1.8487,,,,,,
170,3.8091,,,,,,
5,1.8442,,,,,,
173,2.7233,,,,,,
151,2.6141,,,,,,
167,2.6684,,,,,,
146,1.7463,,,,,,
0,0,,,,,,
65,2.0064,,,,,,
51,2.0025,,,,,,
174,2.1985,,,,,,
9,2.8084,,,,,,
180,3.4363,,,,,,
42,3.1916,,,,,,
180,2.8881,,,,,,
179,5.7894,,,,,,
180,2.4426,,,,,,
6,1.6655,,,,,,
164,2.2883,,,,,,
84,2.3885,,,,,,
177,3.508,,,,,,
180,1.6508,,,,,,
158,2.3212,,,,,,
0,0,,,,,,
149,10.9876,,,,,,
2,2.7388,,,,,,
108,1.5718,,,,,,
121,1.6421,,,,,,
101,1.7917,,,,,,
174,2.5362,,,,,,
166,4.021,,,,,,
0,0,,,,,,
5,2.1161,,,,,,
4,1.2499,,,,,,
162,3.5175,,,,,,
110,2.4763,,,,,,
170,2.6358,,,,,,
130,2.6961,,,,,,
166,1.7932,,,,,,
14,2.9982,,,,,,
