krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
177,5.3963,179,1.7404,179,1.0271,176,0.2634
160,2.0518,179,2.1825,176,0.9594,176,0.4388
78,2.5949,180,2.429,180,0.8626,178,0.4117
58,2.1525,180,0.7389,175,0.9075,175,0.3361
174,2.4003,,,97,1.783,178,0.3601
56,4.3315,,,176,0.8577,180,0.285
168,3.2072,,,126,1.2744,177,0.5141
19,8.2824,,,,,179,0.2298
176,2.6497,,,,,132,0.3515
65,4.8179,,,,,172,0.2496
43,5.3618,,,,,176,0.1372
122,1.8797,,,,,174,0.2113
74,2.1437,,,,,179,0.3926
178,4.9795,,,,,,
5,0.0856,,,,,,
75,9.5785,,,,,,
44,2.4319,,,,,,
179,1.8209,,,,,,
11,1.3011,,,,,,
178,1.5286,,,,,,
111,2.8842,,,,,,
166,3.0487,,,,,,
41,4.4774,,,,,,
153,1.2068,,,,,,
36,1.5726,,,,,,
130,2.2433,,,,,,
179,4.1911,,,,,,
155,1.9492,,,,,,
180,1.6298,,,,,,
6,0.9198,,,,,,
171,5.4573,,,,,,
2,1.432,,,,,,
167,1.8587,,,,,,
175,1.955,,,,,,
178,1.3929,,,,,,
164,1.7938,,,,,,
50,3.6115,,,,,,
137,1.7005,,,,,,
173,3.1276,,,,,,
162,2.2599,,,,,,
10,1.2848,,,,,,
178,2.4892,,,,,,
176,3.0312,,,,,,
134,1.7415,,,,,,
180,2.2589,,,,,,
4,1.7709,,,,,,
169,2.077,,,,,,
160,2.4354,,,,,,
70,2.5672,,,,,,
177,1.6787,,,,,,
12,4.3826,,,,,,
171,1.669,,,,,,
178,3.3572,,,,,,
176,4.4116,,,,,,
168,2.0678,,,,,,
2,1.1287,,,,,,
174,5.0154,,,,,,
163,2.41,,,,,,
136,2.4912,,,,,,
159,1.6327,,,,,,
72,2.8151,,,,,,
176,3.07,,,,,,
129,8.0433,,,,,,
4,1.395,,,,,,
179,2.5841,,,,,,
10,1.0957,,,,,,
163,1.582,,,,,,
0,0,,,,,,
