krsof,krsof,lkh3,lkh3,kmeans-partition,kmeans-partition,kmeans-aggregation,kmeans-aggregation
177,2.2037,180,0.4928,178,0.6696,180,0.3668
83,5.1613,180,0.4471,177,0.2789,171,0.3248
179,2.9997,180,1.3823,164,0.9807,150,0.3298
10,2.495,179,3.9786,179,0.4189,169,0.4518
172,2.2358,177,2.0556,178,0.6202,178,0.4483
2,0.0,180,2.3343,176,0.4637,154,0.4332
178,1.4804,180,2.1016,173,0.3791,180,0.2972
26,5.9106,180,1.9596,178,0.6038,178,0.2932
171,3.8625,179,0.6644,165,0.3356,128,0.592
179,3.5859,180,1.0209,172,0.391,177,0.2155
0,0,180,1.5248,180,0.2255,166,0.2404
179,2.9547,178,1.1084,133,0.1793,157,0.3102
3,1.1056,180,1.2552,179,0.4052,180,0.2459
179,2.1412,176,1.2267,180,0.3531,177,0.2971
50,3.1886,180,1.4561,178,0.1982,179,0.2239
4,1.2928,180,0.3847,175,0.3955,180,0.3092
135,1.609,180,0.3613,179,0.9929,135,0.4303
51,2.5573,180,2.5403,180,1.4286,177,0.2253
147,11.7266,180,0.4759,177,0.8888,179,0.3875
173,2.1393,179,0.3925,179,1.0907,180,0.3262
63,2.0992,177,1.0156,179,1.7848,180,0.2122
166,2.0897,179,0.5052,130,0.93,180,0.2627
6,1.7603,179,1.7507,179,1.4729,170,0.88
155,1.584,176,1.7758,180,1.1009,178,0.2322
180,2.9576,180,1.8462,180,0.8331,172,0.2258
8,3.6364,179,0.3484,179,0.4822,179,0.1847
176,1.488,180,3.4641,179,0.6968,164,0.2413
61,2.0664,180,2.2055,180,0.4584,178,0.1863
102,5.0223,179,1.2763,179,0.4204,180,0.1958
130,2.842,178,1.1677,180,0.3821,179,0.3908
66,3.7585,179,4.3544,179,0.7686,160,0.4471
176,2.5606,180,2.5415,179,0.4806,150,0.6423
68,1.7951,180,2.9526,180,0.466,180,0.2892
165,3.8663,180,1.4605,180,0.4244,167,0.2591
174,1.567,176,1.6187,175,0.5989,175,0.3147
144,2.6863,180,1.7038,180,0.5568,125,0.5094
178,1.4689,180,1.3769,157,0.4367,180,0.3764
172,2.8878,180,1.4142,157,0.4229,178,0.4072
6,2.3007,180,2.2053,180,0.7638,132,0.3679
162,1.8946,180,1.4038,179,0.908,176,0.5205
173,1.5043,179,1.7815,177,1.1477,171,0.6035
133,3.4241,180,0.3831,174,0.9921,163,0.3432
172,3.6064,178,3.3267,180,0.9628,180,0.3867
164,2.4044,179,1.6098,178,0.9294,170,0.4786
124,6.7287,180,1.4781,179,1.0552,156,0.356
0,0,179,1.4659,179,0.926,178,0.7189
38,2.7736,179,0.7715,127,1.0727,155,0.6071
115,2.4545,180,0.862,138,1.69,162,0.3374
174,3.31,180,2.0756,180,0.9577,166,0.4447
177,2.1408,180,1.7021,180,1.2448,111,0.3098
175,2.2129,179,0.3928,178,1.9678,174,0.3559
179,6.2754,180,0.5575,180,1.9096,179,0.2836
180,1.9504,,,180,1.0511,114,0.3707
177,3.562,,,171,1.0525,176,0.3783
179,3.6322,,,162,1.8295,107,0.6516
46,6.3596,,,,,180,0.4328
151,9.2831,,,,,173,0.2766
53,3.2917,,,,,179,0.4394
134,5.3458,,,,,88,0.3461
179,3.1586,,,,,175,0.3729
176,3.4256,,,,,179,0.1493
10,0.5909,,,,,177,0.2954
166,1.5794,,,,,,
171,4.9121,,,,,,
177,1.5422,,,,,,
43,2.327,,,,,,
65,2.6833,,,,,,
133,4.2159,,,,,,
45,3.8053,,,,,,
161,1.4309,,,,,,
173,1.601,,,,,,
9,1.3248,,,,,,
176,1.6868,,,,,,
176,2.6975,,,,,,
1,4.0519,,,,,,
180,2.358,,,,,,
9,3.8201,,,,,,
154,1.6793,,,,,,
176,4.5815,,,,,,
35,4.4142,,,,,,
180,2.143,,,,,,
178,2.137,,,,,,
152,2.6958,,,,,,
35,2.6294,,,,,,
35,2.9092,,,,,,
5,1.9907,,,,,,
171,3.7453,,,,,,
13,6.2384,,,,,,
164,2.2475,,,,,,
116,3.4687,,,,,,
180,3.3311,,,,,,
131,4.0869,,,,,,
0,0,,,,,,
168,1.631,,,,,,
160,2.5141,,,,,,
10,3.6631,,,,,,
153,2.6999,,,,,,
5,0.9159,,,,,,
174,5.2275,,,,,,
4,1.5292,,,,,,
157,2.5255,,,,,,
0,0,,,,,,
179,1.6417,,,,,,
165,2.6107,,,,,,
101,5.4826,,,,,,
179,5.5439,,,,,,
0,0,,,,,,
178,2.5021,,,,,,
8,0.5709,,,,,,
145,1.9684,,,,,,
37,3.2216,,,,,,
175,1.9475,,,,,,
5,1.2372,,,,,,
160,2.0547,,,,,,
3,0.9513,,,,,,
179,3.1783,,,,,,
150,4.8596,,,,,,
166,3.3311,,,,,,
3,6.0872,,,,,,
148,2.6563,,,,,,
0,0,,,,,,
140,2.4429,,,,,,
161,3.0295,,,,,,
180,3.8055,,,,,,
5,1.1351,,,,,,
69,2.1316,,,,,,
179,1.7191,,,,,,
8,1.1801,,,,,,
180,1.4912,,,,,,
180,4.4169,,,,,,
